,Date et heure de comptage,Identifiant arc,jour_ferie,nom_jour_ferie,vacance_scolaire,nom_vacance_scolaire,dayofweek,month,year
5696,2019-12-22 00:00:00+01:00,4264,0,,1,noel,Sunday,12,2019
5697,2020-11-23 05:00:00+01:00,4264,0,,0,,Monday,11,2020
5698,2020-11-23 09:00:00+01:00,4264,0,,0,,Monday,11,2020
5699,2020-11-20 00:00:00+01:00,4264,0,,0,,Friday,11,2020
5700,2020-11-19 21:00:00+01:00,4264,0,,0,,Thursday,11,2020
5701,2020-11-19 20:00:00+01:00,4264,0,,0,,Thursday,11,2020
5702,2020-11-19 19:00:00+01:00,4264,0,,0,,Thursday,11,2020
5703,2020-11-19 18:00:00+01:00,4264,0,,0,,Thursday,11,2020
5704,2020-11-19 17:00:00+01:00,4264,0,,0,,Thursday,11,2020
5705,2020-11-19 16:00:00+01:00,4264,0,,0,,Thursday,11,2020
5706,2020-11-19 12:00:00+01:00,4264,0,,0,,Thursday,11,2020
5707,2020-11-19 11:00:00+01:00,4264,0,,0,,Thursday,11,2020
5708,2020-11-19 09:00:00+01:00,4264,0,,0,,Thursday,11,2020
5709,2020-11-19 07:00:00+01:00,4264,0,,0,,Thursday,11,2020
5710,2020-11-19 04:00:00+01:00,4264,0,,0,,Thursday,11,2020
5711,2020-11-19 03:00:00+01:00,4264,0,,0,,Thursday,11,2020
5712,2020-11-19 02:00:00+01:00,4264,0,,0,,Thursday,11,2020
5713,2020-11-19 01:00:00+01:00,4264,0,,0,,Thursday,11,2020
5714,2020-08-19 02:00:00+02:00,4264,0,,1,été,Wednesday,8,2020
5715,2020-08-19 05:00:00+02:00,4264,0,,1,été,Wednesday,8,2020
5716,2020-08-19 08:00:00+02:00,4264,0,,1,été,Wednesday,8,2020
5717,2020-08-19 09:00:00+02:00,4264,0,,1,été,Wednesday,8,2020
5718,2020-08-19 11:00:00+02:00,4264,0,,1,été,Wednesday,8,2020
5719,2020-08-19 12:00:00+02:00,4264,0,,1,été,Wednesday,8,2020
5720,2020-08-19 14:00:00+02:00,4264,0,,1,été,Wednesday,8,2020
5721,2020-08-19 18:00:00+02:00,4264,0,,1,été,Wednesday,8,2020
5722,2020-08-19 19:00:00+02:00,4264,0,,1,été,Wednesday,8,2020
5723,2020-08-19 21:00:00+02:00,4264,0,,1,été,Wednesday,8,2020
5724,2020-08-20 00:00:00+02:00,4264,0,,1,été,Thursday,8,2020
5725,2020-07-28 18:00:00+02:00,4264,0,,1,été,Tuesday,7,2020
5726,2020-07-28 20:00:00+02:00,4264,0,,1,été,Tuesday,7,2020
5727,2020-07-28 23:00:00+02:00,4264,0,,1,été,Tuesday,7,2020
5728,2020-08-13 02:00:00+02:00,4264,0,,1,été,Thursday,8,2020
5729,2020-08-13 04:00:00+02:00,4264,0,,1,été,Thursday,8,2020
5730,2020-08-13 06:00:00+02:00,4264,0,,1,été,Thursday,8,2020
5731,2020-08-13 07:00:00+02:00,4264,0,,1,été,Thursday,8,2020
5732,2020-08-13 08:00:00+02:00,4264,0,,1,été,Thursday,8,2020
5733,2020-08-13 09:00:00+02:00,4264,0,,1,été,Thursday,8,2020
5734,2020-08-13 11:00:00+02:00,4264,0,,1,été,Thursday,8,2020
5735,2020-08-13 14:00:00+02:00,4264,0,,1,été,Thursday,8,2020
5736,2020-08-13 15:00:00+02:00,4264,0,,1,été,Thursday,8,2020
5737,2020-08-13 16:00:00+02:00,4264,0,,1,été,Thursday,8,2020
5738,2020-08-13 17:00:00+02:00,4264,0,,1,été,Thursday,8,2020
5739,2020-08-13 22:00:00+02:00,4264,0,,1,été,Thursday,8,2020
5740,2020-05-10 23:00:00+02:00,4264,0,,1,ascension,Sunday,5,2020
5741,2020-05-10 19:00:00+02:00,4264,0,,1,ascension,Sunday,5,2020
5742,2020-05-10 17:00:00+02:00,4264,0,,1,ascension,Sunday,5,2020
5743,2020-05-10 15:00:00+02:00,4264,0,,1,ascension,Sunday,5,2020
5744,2020-05-10 14:00:00+02:00,4264,0,,1,ascension,Sunday,5,2020
5745,2020-05-10 13:00:00+02:00,4264,0,,1,ascension,Sunday,5,2020
5746,2020-05-10 11:00:00+02:00,4264,0,,1,ascension,Sunday,5,2020
5747,2020-05-10 10:00:00+02:00,4264,0,,1,ascension,Sunday,5,2020
5748,2020-05-10 09:00:00+02:00,4264,0,,1,ascension,Sunday,5,2020
5749,2020-05-10 07:00:00+02:00,4264,0,,1,ascension,Sunday,5,2020
5750,2020-05-10 06:00:00+02:00,4264,0,,1,ascension,Sunday,5,2020
5751,2020-05-10 04:00:00+02:00,4264,0,,1,ascension,Sunday,5,2020
5752,2020-05-10 02:00:00+02:00,4264,0,,1,ascension,Sunday,5,2020
5753,2020-05-10 01:00:00+02:00,4264,0,,1,ascension,Sunday,5,2020
5754,2020-05-08 11:00:00+02:00,4264,0,,1,ascension,Friday,5,2020
5755,2020-05-08 18:00:00+02:00,4264,0,,1,ascension,Friday,5,2020
5756,2020-05-08 12:00:00+02:00,4264,0,,1,ascension,Friday,5,2020
5757,2020-05-08 09:00:00+02:00,4264,0,,1,ascension,Friday,5,2020
5758,2020-05-08 01:00:00+02:00,4264,0,,1,ascension,Friday,5,2020
5759,2020-05-08 10:00:00+02:00,4264,0,,1,ascension,Friday,5,2020
5760,2020-05-08 05:00:00+02:00,4264,0,,1,ascension,Friday,5,2020
5761,2020-05-08 08:00:00+02:00,4264,0,,1,ascension,Friday,5,2020
5762,2020-05-08 17:00:00+02:00,4264,0,,1,ascension,Friday,5,2020
5763,2020-07-18 00:00:00+02:00,4264,0,,1,été,Saturday,7,2020
5764,2020-07-17 23:00:00+02:00,4264,0,,1,été,Friday,7,2020
5765,2020-07-17 22:00:00+02:00,4264,0,,1,été,Friday,7,2020
5766,2020-07-17 21:00:00+02:00,4264,0,,1,été,Friday,7,2020
5767,2020-07-17 20:00:00+02:00,4264,0,,1,été,Friday,7,2020
5768,2020-07-17 17:00:00+02:00,4264,0,,1,été,Friday,7,2020
5769,2020-07-17 16:00:00+02:00,4264,0,,1,été,Friday,7,2020
5770,2020-07-17 15:00:00+02:00,4264,0,,1,été,Friday,7,2020
5771,2020-07-17 14:00:00+02:00,4264,0,,1,été,Friday,7,2020
5772,2020-07-17 10:00:00+02:00,4264,0,,1,été,Friday,7,2020
5773,2020-07-17 07:00:00+02:00,4264,0,,1,été,Friday,7,2020
5774,2020-07-17 05:00:00+02:00,4264,0,,1,été,Friday,7,2020
5775,2020-07-17 03:00:00+02:00,4264,0,,1,été,Friday,7,2020
5776,2020-07-17 02:00:00+02:00,4264,0,,1,été,Friday,7,2020
5777,2020-08-14 23:00:00+02:00,4264,0,,1,été,Friday,8,2020
5778,2020-08-14 22:00:00+02:00,4264,0,,1,été,Friday,8,2020
5779,2020-08-14 21:00:00+02:00,4264,0,,1,été,Friday,8,2020
5780,2020-08-14 15:00:00+02:00,4264,0,,1,été,Friday,8,2020
5781,2020-08-14 12:00:00+02:00,4264,0,,1,été,Friday,8,2020
5782,2020-08-14 11:00:00+02:00,4264,0,,1,été,Friday,8,2020
5783,2020-08-14 09:00:00+02:00,4264,0,,1,été,Friday,8,2020
5784,2020-08-14 06:00:00+02:00,4264,0,,1,été,Friday,8,2020
5785,2020-08-14 05:00:00+02:00,4264,0,,1,été,Friday,8,2020
5786,2020-08-14 03:00:00+02:00,4264,0,,1,été,Friday,8,2020
5787,2020-08-14 02:00:00+02:00,4264,0,,1,été,Friday,8,2020
5788,2020-10-24 01:00:00+02:00,4264,0,,1,toussaint,Saturday,10,2020
5789,2020-10-24 05:00:00+02:00,4264,0,,1,toussaint,Saturday,10,2020
5790,2020-10-24 06:00:00+02:00,4264,0,,1,toussaint,Saturday,10,2020
5791,2020-10-24 09:00:00+02:00,4264,0,,1,toussaint,Saturday,10,2020
5792,2020-10-24 11:00:00+02:00,4264,0,,1,toussaint,Saturday,10,2020
5793,2020-10-24 13:00:00+02:00,4264,0,,1,toussaint,Saturday,10,2020
5794,2020-10-24 15:00:00+02:00,4264,0,,1,toussaint,Saturday,10,2020
5795,2020-10-24 18:00:00+02:00,4264,0,,1,toussaint,Saturday,10,2020
5796,2020-10-24 19:00:00+02:00,4264,0,,1,toussaint,Saturday,10,2020
5797,2020-10-24 20:00:00+02:00,4264,0,,1,toussaint,Saturday,10,2020
5798,2020-10-24 22:00:00+02:00,4264,0,,1,toussaint,Saturday,10,2020
5799,2020-10-24 23:00:00+02:00,4264,0,,1,toussaint,Saturday,10,2020
5800,2020-10-22 17:00:00+02:00,4264,0,,1,toussaint,Thursday,10,2020
5801,2020-10-22 19:00:00+02:00,4264,0,,1,toussaint,Thursday,10,2020
5802,2020-10-22 20:00:00+02:00,4264,0,,1,toussaint,Thursday,10,2020
5803,2020-10-22 21:00:00+02:00,4264,0,,1,toussaint,Thursday,10,2020
5804,2020-09-13 02:00:00+02:00,4264,0,,0,,Sunday,9,2020
5805,2020-09-13 05:00:00+02:00,4264,0,,0,,Sunday,9,2020
5806,2020-09-13 06:00:00+02:00,4264,0,,0,,Sunday,9,2020
5807,2020-09-13 07:00:00+02:00,4264,0,,0,,Sunday,9,2020
5808,2020-09-13 11:00:00+02:00,4264,0,,0,,Sunday,9,2020
5809,2020-09-13 12:00:00+02:00,4264,0,,0,,Sunday,9,2020
5810,2020-09-13 14:00:00+02:00,4264,0,,0,,Sunday,9,2020
5811,2020-09-13 17:00:00+02:00,4264,0,,0,,Sunday,9,2020
5812,2020-09-13 18:00:00+02:00,4264,0,,0,,Sunday,9,2020
5813,2020-09-13 19:00:00+02:00,4264,0,,0,,Sunday,9,2020
5814,2020-09-13 20:00:00+02:00,4264,0,,0,,Sunday,9,2020
5815,2020-09-13 22:00:00+02:00,4264,0,,0,,Sunday,9,2020
5816,2020-07-28 02:00:00+02:00,4264,0,,1,été,Tuesday,7,2020
5817,2020-07-28 05:00:00+02:00,4264,0,,1,été,Tuesday,7,2020
5818,2020-07-28 07:00:00+02:00,4264,0,,1,été,Tuesday,7,2020
5819,2020-07-28 08:00:00+02:00,4264,0,,1,été,Tuesday,7,2020
5820,2020-07-20 00:00:00+02:00,4264,0,,1,été,Monday,7,2020
5821,2020-07-19 23:00:00+02:00,4264,0,,1,été,Sunday,7,2020
5822,2020-07-19 18:00:00+02:00,4264,0,,1,été,Sunday,7,2020
5823,2020-07-19 15:00:00+02:00,4264,0,,1,été,Sunday,7,2020
5824,2020-07-19 13:00:00+02:00,4264,0,,1,été,Sunday,7,2020
5825,2020-07-19 12:00:00+02:00,4264,0,,1,été,Sunday,7,2020
5826,2020-07-19 07:00:00+02:00,4264,0,,1,été,Sunday,7,2020
5827,2020-07-19 05:00:00+02:00,4264,0,,1,été,Sunday,7,2020
5828,2020-07-19 04:00:00+02:00,4264,0,,1,été,Sunday,7,2020
5829,2020-07-19 02:00:00+02:00,4264,0,,1,été,Sunday,7,2020
5830,2020-07-19 01:00:00+02:00,4264,0,,1,été,Sunday,7,2020
5831,2020-09-12 02:00:00+02:00,4264,0,,0,,Saturday,9,2020
5832,2020-09-12 03:00:00+02:00,4264,0,,0,,Saturday,9,2020
5833,2020-09-12 07:00:00+02:00,4264,0,,0,,Saturday,9,2020
5834,2020-09-12 09:00:00+02:00,4264,0,,0,,Saturday,9,2020
5835,2020-09-12 10:00:00+02:00,4264,0,,0,,Saturday,9,2020
5836,2020-09-12 15:00:00+02:00,4264,0,,0,,Saturday,9,2020
5837,2020-09-12 16:00:00+02:00,4264,0,,0,,Saturday,9,2020
5838,2020-09-12 17:00:00+02:00,4264,0,,0,,Saturday,9,2020
5839,2020-09-12 18:00:00+02:00,4264,0,,0,,Saturday,9,2020
5840,2020-09-12 19:00:00+02:00,4264,0,,0,,Saturday,9,2020
5841,2020-09-12 21:00:00+02:00,4264,0,,0,,Saturday,9,2020
5842,2020-11-20 02:00:00+01:00,4264,0,,0,,Friday,11,2020
5843,2020-11-20 03:00:00+01:00,4264,0,,0,,Friday,11,2020
5844,2020-11-20 05:00:00+01:00,4264,0,,0,,Friday,11,2020
5845,2020-11-20 07:00:00+01:00,4264,0,,0,,Friday,11,2020
5846,2020-11-20 08:00:00+01:00,4264,0,,0,,Friday,11,2020
5847,2020-11-20 11:00:00+01:00,4264,0,,0,,Friday,11,2020
5848,2020-11-20 18:00:00+01:00,4264,0,,0,,Friday,11,2020
5849,2020-11-20 20:00:00+01:00,4264,0,,0,,Friday,11,2020
5850,2020-11-20 22:00:00+01:00,4264,0,,0,,Friday,11,2020
5851,2020-11-21 00:00:00+01:00,4264,0,,0,,Saturday,11,2020
5852,2020-06-21 23:00:00+02:00,4264,0,,0,,Sunday,6,2020
5853,2020-06-21 22:00:00+02:00,4264,0,,0,,Sunday,6,2020
5854,2020-06-21 21:00:00+02:00,4264,0,,0,,Sunday,6,2020
5855,2020-06-21 20:00:00+02:00,4264,0,,0,,Sunday,6,2020
5856,2020-06-21 19:00:00+02:00,4264,0,,0,,Sunday,6,2020
5857,2020-06-21 18:00:00+02:00,4264,0,,0,,Sunday,6,2020
5858,2020-06-21 15:00:00+02:00,4264,0,,0,,Sunday,6,2020
5859,2020-06-21 12:00:00+02:00,4264,0,,0,,Sunday,6,2020
5860,2020-06-21 11:00:00+02:00,4264,0,,0,,Sunday,6,2020
5861,2020-06-21 04:00:00+02:00,4264,0,,0,,Sunday,6,2020
5862,2020-06-21 03:00:00+02:00,4264,0,,0,,Sunday,6,2020
5863,2020-06-21 02:00:00+02:00,4264,0,,0,,Sunday,6,2020
5864,2020-06-21 01:00:00+02:00,4264,0,,0,,Sunday,6,2020
5865,2020-10-11 00:00:00+02:00,4264,0,,0,,Sunday,10,2020
5866,2020-10-10 23:00:00+02:00,4264,0,,0,,Saturday,10,2020
5867,2020-10-10 19:00:00+02:00,4264,0,,0,,Saturday,10,2020
5868,2020-10-10 18:00:00+02:00,4264,0,,0,,Saturday,10,2020
5869,2020-10-10 17:00:00+02:00,4264,0,,0,,Saturday,10,2020
5870,2020-10-10 15:00:00+02:00,4264,0,,0,,Saturday,10,2020
5871,2020-10-10 12:00:00+02:00,4264,0,,0,,Saturday,10,2020
5872,2020-10-10 09:00:00+02:00,4264,0,,0,,Saturday,10,2020
5873,2020-10-10 06:00:00+02:00,4264,0,,0,,Saturday,10,2020
5874,2020-10-10 05:00:00+02:00,4264,0,,0,,Saturday,10,2020
5875,2020-10-10 04:00:00+02:00,4264,0,,0,,Saturday,10,2020
5876,2020-10-10 03:00:00+02:00,4264,0,,0,,Saturday,10,2020
5877,2020-10-10 02:00:00+02:00,4264,0,,0,,Saturday,10,2020
5878,2020-06-20 02:00:00+02:00,4264,0,,0,,Saturday,6,2020
5879,2020-06-20 03:00:00+02:00,4264,0,,0,,Saturday,6,2020
5880,2020-06-20 04:00:00+02:00,4264,0,,0,,Saturday,6,2020
5881,2020-06-20 09:00:00+02:00,4264,0,,0,,Saturday,6,2020
5882,2020-06-20 10:00:00+02:00,4264,0,,0,,Saturday,6,2020
5883,2020-06-20 11:00:00+02:00,4264,0,,0,,Saturday,6,2020
5884,2020-06-20 12:00:00+02:00,4264,0,,0,,Saturday,6,2020
5885,2020-06-20 14:00:00+02:00,4264,0,,0,,Saturday,6,2020
5886,2020-06-20 17:00:00+02:00,4264,0,,0,,Saturday,6,2020
5887,2020-06-20 18:00:00+02:00,4264,0,,0,,Saturday,6,2020
5888,2020-06-20 19:00:00+02:00,4264,0,,0,,Saturday,6,2020
5889,2020-06-20 20:00:00+02:00,4264,0,,0,,Saturday,6,2020
5890,2020-06-20 21:00:00+02:00,4264,0,,0,,Saturday,6,2020
5891,2019-11-21 02:00:00+01:00,4264,0,,1,ascension,Thursday,11,2019
5892,2019-11-21 07:00:00+01:00,4264,0,,1,ascension,Thursday,11,2019
5893,2019-11-21 13:00:00+01:00,4264,0,,1,ascension,Thursday,11,2019
5894,2019-11-21 19:00:00+01:00,4264,0,,1,ascension,Thursday,11,2019
5895,2019-11-21 20:00:00+01:00,4264,0,,1,ascension,Thursday,11,2019
5896,2019-11-21 21:00:00+01:00,4264,0,,1,ascension,Thursday,11,2019
5897,2019-11-21 23:00:00+01:00,4264,0,,1,ascension,Thursday,11,2019
5898,2019-11-22 01:00:00+01:00,4264,0,,1,ascension,Friday,11,2019
5899,2019-11-22 02:00:00+01:00,4264,0,,1,ascension,Friday,11,2019
5900,2019-11-22 04:00:00+01:00,4264,0,,1,ascension,Friday,11,2019
5901,2019-11-22 05:00:00+01:00,4264,0,,1,ascension,Friday,11,2019
5902,2019-11-22 06:00:00+01:00,4264,0,,1,ascension,Friday,11,2019
5903,2019-11-22 08:00:00+01:00,4264,0,,1,ascension,Friday,11,2019
5904,2019-11-22 11:00:00+01:00,4264,0,,1,ascension,Friday,11,2019
5905,2019-11-22 14:00:00+01:00,4264,0,,1,ascension,Friday,11,2019
5906,2019-11-22 16:00:00+01:00,4264,0,,1,ascension,Friday,11,2019
5907,2019-11-22 19:00:00+01:00,4264,0,,1,ascension,Friday,11,2019
5908,2019-11-22 22:00:00+01:00,4264,0,,1,ascension,Friday,11,2019
5909,2019-11-22 23:00:00+01:00,4264,0,,1,ascension,Friday,11,2019
5910,2019-11-23 00:00:00+01:00,4264,0,,1,ascension,Saturday,11,2019
5911,2019-11-23 06:00:00+01:00,4264,0,,1,ascension,Saturday,11,2019
5912,2019-11-23 07:00:00+01:00,4264,0,,1,ascension,Saturday,11,2019
5913,2019-11-23 08:00:00+01:00,4264,0,,1,ascension,Saturday,11,2019
5914,2019-11-23 11:00:00+01:00,4264,0,,1,ascension,Saturday,11,2019
5915,2019-11-23 12:00:00+01:00,4264,0,,1,ascension,Saturday,11,2019
5916,2019-11-23 14:00:00+01:00,4264,0,,1,ascension,Saturday,11,2019
5917,2019-11-23 15:00:00+01:00,4264,0,,1,ascension,Saturday,11,2019
5918,2019-11-23 16:00:00+01:00,4264,0,,1,ascension,Saturday,11,2019
5919,2019-11-23 17:00:00+01:00,4264,0,,1,ascension,Saturday,11,2019
5920,2019-11-23 20:00:00+01:00,4264,0,,1,ascension,Saturday,11,2019
5921,2019-11-23 22:00:00+01:00,4264,0,,1,ascension,Saturday,11,2019
5922,2019-11-23 23:00:00+01:00,4264,0,,1,ascension,Saturday,11,2019
5923,2019-11-24 01:00:00+01:00,4264,0,,1,ascension,Sunday,11,2019
5924,2019-11-24 02:00:00+01:00,4264,0,,1,ascension,Sunday,11,2019
5925,2019-11-24 03:00:00+01:00,4264,0,,1,ascension,Sunday,11,2019
5926,2019-11-24 04:00:00+01:00,4264,0,,1,ascension,Sunday,11,2019
5927,2019-11-24 05:00:00+01:00,4264,0,,1,ascension,Sunday,11,2019
5928,2019-11-24 06:00:00+01:00,4264,0,,1,ascension,Sunday,11,2019
5929,2019-11-24 08:00:00+01:00,4264,0,,1,ascension,Sunday,11,2019
5930,2019-11-24 11:00:00+01:00,4264,0,,1,ascension,Sunday,11,2019
5931,2019-11-24 13:00:00+01:00,4264,0,,1,ascension,Sunday,11,2019
5932,2019-11-24 14:00:00+01:00,4264,0,,1,ascension,Sunday,11,2019
5933,2019-11-24 16:00:00+01:00,4264,0,,1,ascension,Sunday,11,2019
5934,2019-11-24 17:00:00+01:00,4264,0,,1,ascension,Sunday,11,2019
5935,2019-11-24 18:00:00+01:00,4264,0,,1,ascension,Sunday,11,2019
5936,2019-11-24 21:00:00+01:00,4264,0,,1,ascension,Sunday,11,2019
5937,2019-11-24 22:00:00+01:00,4264,0,,1,ascension,Sunday,11,2019
5938,2019-11-24 23:00:00+01:00,4264,0,,1,ascension,Sunday,11,2019
5939,2019-11-25 00:00:00+01:00,4264,0,,1,ascension,Monday,11,2019
5940,2019-11-25 02:00:00+01:00,4264,0,,1,ascension,Monday,11,2019
5941,2019-11-25 03:00:00+01:00,4264,0,,1,ascension,Monday,11,2019
5942,2019-11-25 04:00:00+01:00,4264,0,,1,ascension,Monday,11,2019
5943,2019-11-25 05:00:00+01:00,4264,0,,1,ascension,Monday,11,2019
5944,2019-11-25 09:00:00+01:00,4264,0,,1,ascension,Monday,11,2019
5945,2019-11-25 11:00:00+01:00,4264,0,,1,ascension,Monday,11,2019
5946,2019-11-25 12:00:00+01:00,4264,0,,1,ascension,Monday,11,2019
5947,2019-11-25 13:00:00+01:00,4264,0,,1,ascension,Monday,11,2019
5948,2019-11-26 00:00:00+01:00,4264,0,,1,ascension,Tuesday,11,2019
5949,2019-11-26 01:00:00+01:00,4264,0,,1,ascension,Tuesday,11,2019
5950,2019-11-26 04:00:00+01:00,4264,0,,1,ascension,Tuesday,11,2019
5951,2019-11-26 05:00:00+01:00,4264,0,,1,ascension,Tuesday,11,2019
5952,2019-11-26 07:00:00+01:00,4264,0,,1,ascension,Tuesday,11,2019
5953,2019-11-26 10:00:00+01:00,4264,0,,1,ascension,Tuesday,11,2019
5954,2019-11-26 12:00:00+01:00,4264,0,,1,ascension,Tuesday,11,2019
5955,2019-11-26 13:00:00+01:00,4264,0,,1,ascension,Tuesday,11,2019
5956,2019-11-26 14:00:00+01:00,4264,0,,1,ascension,Tuesday,11,2019
5957,2019-11-26 16:00:00+01:00,4264,0,,1,ascension,Tuesday,11,2019
5958,2019-11-26 18:00:00+01:00,4264,0,,1,ascension,Tuesday,11,2019
5959,2019-11-26 19:00:00+01:00,4264,0,,1,ascension,Tuesday,11,2019
5960,2019-11-27 00:00:00+01:00,4264,0,,1,ascension,Wednesday,11,2019
5961,2019-11-27 03:00:00+01:00,4264,0,,1,ascension,Wednesday,11,2019
5962,2019-11-27 04:00:00+01:00,4264,0,,1,ascension,Wednesday,11,2019
5963,2019-11-27 08:00:00+01:00,4264,0,,1,ascension,Wednesday,11,2019
5964,2019-11-27 10:00:00+01:00,4264,0,,1,ascension,Wednesday,11,2019
5965,2019-11-27 11:00:00+01:00,4264,0,,1,ascension,Wednesday,11,2019
5966,2019-11-27 12:00:00+01:00,4264,0,,1,ascension,Wednesday,11,2019
5967,2019-11-27 16:00:00+01:00,4264,0,,1,ascension,Wednesday,11,2019
5968,2019-11-27 22:00:00+01:00,4264,0,,1,ascension,Wednesday,11,2019
5969,2020-09-19 02:00:00+02:00,4264,0,,0,,Saturday,9,2020
5970,2020-09-19 03:00:00+02:00,4264,0,,0,,Saturday,9,2020
5971,2020-09-19 05:00:00+02:00,4264,0,,0,,Saturday,9,2020
5972,2020-09-19 06:00:00+02:00,4264,0,,0,,Saturday,9,2020
5973,2020-09-19 07:00:00+02:00,4264,0,,0,,Saturday,9,2020
5974,2020-09-19 10:00:00+02:00,4264,0,,0,,Saturday,9,2020
5975,2020-09-19 11:00:00+02:00,4264,0,,0,,Saturday,9,2020
5976,2020-09-19 15:00:00+02:00,4264,0,,0,,Saturday,9,2020
5977,2020-09-19 16:00:00+02:00,4264,0,,0,,Saturday,9,2020
5978,2020-09-19 20:00:00+02:00,4264,0,,0,,Saturday,9,2020
5979,2020-09-19 23:00:00+02:00,4264,0,,0,,Saturday,9,2020
5980,2020-11-10 00:00:00+01:00,4264,0,,0,,Tuesday,11,2020
5981,2020-11-09 23:00:00+01:00,4264,0,,0,,Monday,11,2020
5982,2020-11-09 21:00:00+01:00,4264,0,,0,,Monday,11,2020
5983,2020-11-09 20:00:00+01:00,4264,0,,0,,Monday,11,2020
5984,2020-11-09 18:00:00+01:00,4264,0,,0,,Monday,11,2020
5985,2020-11-09 15:00:00+01:00,4264,0,,0,,Monday,11,2020
5986,2020-11-09 13:00:00+01:00,4264,0,,0,,Monday,11,2020
5987,2020-11-09 11:00:00+01:00,4264,0,,0,,Monday,11,2020
5988,2020-11-09 08:00:00+01:00,4264,0,,0,,Monday,11,2020
5989,2020-11-09 03:00:00+01:00,4264,0,,0,,Monday,11,2020
5990,2020-11-09 01:00:00+01:00,4264,0,,0,,Monday,11,2020
5991,2020-09-01 09:00:00+02:00,4264,0,,0,,Tuesday,9,2020
5992,2020-09-01 21:00:00+02:00,4264,0,,0,,Tuesday,9,2020
5993,2020-09-01 15:00:00+02:00,4264,0,,0,,Tuesday,9,2020
5994,2020-09-01 22:00:00+02:00,4264,0,,0,,Tuesday,9,2020
5995,2020-09-01 20:00:00+02:00,4264,0,,0,,Tuesday,9,2020
5996,2020-09-01 18:00:00+02:00,4264,0,,0,,Tuesday,9,2020
5997,2020-09-01 10:00:00+02:00,4264,0,,0,,Tuesday,9,2020
5998,2020-09-01 17:00:00+02:00,4264,0,,0,,Tuesday,9,2020
5999,2020-04-15 01:00:00+02:00,4264,0,,1,printemps,Wednesday,4,2020
6000,2020-04-15 03:00:00+02:00,4264,0,,1,printemps,Wednesday,4,2020
6001,2020-04-15 04:00:00+02:00,4264,0,,1,printemps,Wednesday,4,2020
6002,2020-04-15 05:00:00+02:00,4264,0,,1,printemps,Wednesday,4,2020
6003,2020-04-15 06:00:00+02:00,4264,0,,1,printemps,Wednesday,4,2020
6004,2020-04-15 07:00:00+02:00,4264,0,,1,printemps,Wednesday,4,2020
6005,2020-04-15 11:00:00+02:00,4264,0,,1,printemps,Wednesday,4,2020
6006,2020-04-15 13:00:00+02:00,4264,0,,1,printemps,Wednesday,4,2020
6007,2020-04-15 14:00:00+02:00,4264,0,,1,printemps,Wednesday,4,2020
6008,2020-04-15 15:00:00+02:00,4264,0,,1,printemps,Wednesday,4,2020
6009,2020-04-15 17:00:00+02:00,4264,0,,1,printemps,Wednesday,4,2020
6010,2020-04-15 18:00:00+02:00,4264,0,,1,printemps,Wednesday,4,2020
6011,2020-04-15 21:00:00+02:00,4264,0,,1,printemps,Wednesday,4,2020
6012,2020-04-15 22:00:00+02:00,4264,0,,1,printemps,Wednesday,4,2020
6013,2020-04-16 01:00:00+02:00,4264,0,,1,printemps,Thursday,4,2020
6014,2020-04-16 06:00:00+02:00,4264,0,,1,printemps,Thursday,4,2020
6015,2020-04-16 09:00:00+02:00,4264,0,,1,printemps,Thursday,4,2020
6016,2020-04-16 10:00:00+02:00,4264,0,,1,printemps,Thursday,4,2020
6017,2020-04-16 12:00:00+02:00,4264,0,,1,printemps,Thursday,4,2020
6018,2020-04-16 14:00:00+02:00,4264,0,,1,printemps,Thursday,4,2020
6019,2020-04-16 15:00:00+02:00,4264,0,,1,printemps,Thursday,4,2020
6020,2020-04-16 16:00:00+02:00,4264,0,,1,printemps,Thursday,4,2020
6021,2020-04-16 17:00:00+02:00,4264,0,,1,printemps,Thursday,4,2020
6022,2020-04-16 18:00:00+02:00,4264,0,,1,printemps,Thursday,4,2020
6023,2020-04-16 19:00:00+02:00,4264,0,,1,printemps,Thursday,4,2020
6024,2020-04-16 21:00:00+02:00,4264,0,,1,printemps,Thursday,4,2020
6025,2020-04-17 01:00:00+02:00,4264,0,,1,printemps,Friday,4,2020
6026,2020-04-17 04:00:00+02:00,4264,0,,1,printemps,Friday,4,2020
6027,2020-04-17 05:00:00+02:00,4264,0,,1,printemps,Friday,4,2020
6028,2020-04-17 06:00:00+02:00,4264,0,,1,printemps,Friday,4,2020
6029,2020-04-17 08:00:00+02:00,4264,0,,1,printemps,Friday,4,2020
6030,2020-04-17 09:00:00+02:00,4264,0,,1,printemps,Friday,4,2020
6031,2020-04-17 11:00:00+02:00,4264,0,,1,printemps,Friday,4,2020
6032,2020-04-17 13:00:00+02:00,4264,0,,1,printemps,Friday,4,2020
6033,2020-04-17 15:00:00+02:00,4264,0,,1,printemps,Friday,4,2020
6034,2020-04-17 18:00:00+02:00,4264,0,,1,printemps,Friday,4,2020
6035,2020-04-17 20:00:00+02:00,4264,0,,1,printemps,Friday,4,2020
6036,2020-04-17 21:00:00+02:00,4264,0,,1,printemps,Friday,4,2020
6037,2020-04-17 23:00:00+02:00,4264,0,,1,printemps,Friday,4,2020
6038,2020-04-18 01:00:00+02:00,4264,0,,1,printemps,Saturday,4,2020
